seed,action,scenario,estimate,est_correct,delta
1546,2,m_miss,-0.005051847102124518,-0.0048610292964530125,-0.00019081780567150545
1546,2,e_miss,-0.004734183434670589,-0.0048610292964530125,0.00012684586178242363
1546,2,both_miss,-0.004510043099551662,-0.0048610292964530125,0.00035098619690135044
1547,0,correct,-0.00439090904055354,-0.00439090904055354,0.0
1547,0,m_miss,-0.0041570719560682185,-0.00439090904055354,0.00023383708448532128
1547,0,e_miss,-0.004330274852859303,-0.00439090904055354,6.0634187694236404e-05
1547,0,both_miss,-0.006947513558439059,-0.00439090904055354,-0.002556604517885519
1547,1,correct,-0.005115375757488069,-0.005115375757488069,0.0
1547,1,m_miss,-0.005051139626018163,-0.005115375757488069,6.423613146990578e-05
1547,1,e_miss,-0.004924262315766376,-0.005115375757488069,0.00019111344172169278
1547,1,both_miss,-0.0031392209464389865,-0.005115375757488069,0.0019761548110490824
1547,2,correct,-0.004083623058983048,-0.004083623058983048,0.0
1547,2,m_miss,-0.003915349343277497,-0.004083623058983048,0.00016827371570555128
1547,2,e_miss,-0.0038982719939834533,-0.004083623058983048,0.00018535106499959495
1547,2,both_miss,-0.003482538858849374,-0.004083623058983048,0.0006010842001336744
1548,0,correct,-0.004236584325605883,-0.004236584325605883,0.0
1548,0,m_miss,-0.00452457101231754,-0.004236584325605883,-0.0002879866867116568
1548,0,e_miss,-0.004156898306617897,-0.004236584325605883,7.968601898798635e-05
1548,0,both_miss,-0.007096672843772193,-0.004236584325605883,-0.0028600885181663096
1548,1,correct,-0.005397141636884091,-0.005397141636884091,0.0
1548,1,m_miss,-0.006229153772161679,-0.005397141636884091,-0.0008320121352775878
1548,1,e_miss,-0.004875727546686243,-0.005397141636884091,0.0005214140901978479
1548,1,both_miss,-0.0030128073535038314,-0.005397141636884091,0.0023843342833802595
1548,2,correct,-0.005038845617858646,-0.005038845617858646,0.0
1548,2,m_miss,-0.005170418266993928,-0.005038845617858646,-0.00013157264913528192
1548,2,e_miss,-0.004852389352801294,-0.005038845617858646,0.00018645626505735258
1548,2,both_miss,-0.005191786766924587,-0.005038845617858646,-0.00015294114906594033
1549,0,correct,-0.004272039294394724,-0.004272039294394724,0.0
1549,0,m_miss,-0.004555869609831511,-0.004272039294394724,-0.0002838303154367875
1549,0,e_miss,-0.004167938326695775,-0.004272039294394724,0.00010410096769894895
1549,0,both_miss,-0.0071998277390401865,-0.004272039294394724,-0.0029277884446454626
1549,1,correct,-0.006602741703544264,-0.006602741703544264,0.0
1549,1,m_miss,-0.006965037231679443,-0.006602741703544264,-0.00036229552813517914
1549,1,e_miss,-0.006288108029960335,-0.006602741703544264,0.000314633673583929
1549,1,both_miss,-0.004339278639577681,-0.006602741703544264,0.002263463063966583
1549,2,correct,-0.004479402323222145,-0.004479402323222145,0.0
1549,2,m_miss,-0.004591050373733841,-0.004479402323222145,-0.00011164805051169617
1549,2,e_miss,-0.004440055022014975,-0.004479402323222145,3.934730120716979e-05
1549,2,both_miss,-0.0036774551270236707,-0.004479402323222145,0.000801947196198474
1550,0,correct,-0.005103932088892707,-0.005103932088892707,0.0
1550,0,m_miss,-0.004825597507305224,-0.005103932088892707,0.0002783345815874829
1550,0,e_miss,-0.004877524164597983,-0.005103932088892707,0.00022640792429472374
1550,0,both_miss,-0.0074903286557690164,-0.005103932088892707,-0.0023863965668763096
1550,1,correct,-0.006459674583127216,-0.006459674583127216,0.0
1550,1,m_miss,-0.006429958955464865,-0.006459674583127216,2.9715627662351383e-05
1550,1,e_miss,-0.006048648607802288,-0.006459674583127216,0.0004110259753249282
1550,1,both_miss,-0.003835429578757347,-0.006459674583127216,0.002624245004369869
1550,2,correct,-0.005295841119386608,-0.005295841119386608,0.0
1550,2,m_miss,-0.004811782566653055,-0.005295841119386608,0.00048405855273355326
1550,2,e_miss,-0.005216326688453101,-0.005295841119386608,7.951443093350691e-05
1550,2,both_miss,-0.003994045643332959,-0.005295841119386608,0.0013017954760536493
1551,0,correct,-0.00462239325147549,-0.00462239325147549,0.0
1551,0,m_miss,-0.0047775180882487734,-0.00462239325147549,-0.00015512483677328302
1551,0,e_miss,-0.004357187334003861,-0.00462239325147549,0.0002652059174716292
1551,0,both_miss,-0.007758827274197021,-0.00462239325147549,-0.003136434022721531
1551,1,correct,-0.0052979581084474404,-0.0052979581084474404,0.0
1551,1,m_miss,-0.005349230646537222,-0.0052979581084474404,-5.127253808978171e-05
1551,1,e_miss,-0.004847024083829609,-0.0052979581084474404,0.00045093402461783127
1551,1,both_miss,-0.0027817189327437844,-0.0052979581084474404,0.002516239175703656
1551,2,correct,-0.004786042615528019,-0.004786042615528019,0.0
1551,2,m_miss,-0.004803795856449059,-0.004786042615528019,-1.7753240921039755e-05
1551,2,e_miss,-0.004595770885396095,-0.004786042615528019,0.0001902717301319242
1551,2,both_miss,-0.003873125533568973,-0.004786042615528019,0.000912917081959046
1552,0,correct,-0.004151029109431705,-0.004151029109431705,0.0
1552,0,m_miss,-0.004151644944418804,-0.004151029109431705,-6.158349870992452e-07
1552,0,e_miss,-0.004173645897747515,-0.004151029109431705,-2.2616788315810675e-05
1552,0,both_miss,-0.006999389128970202,-0.004151029109431705,-0.002848360019538497
1552,1,correct,-0.005280725704995519,-0.005280725704995519,0.0
1552,1,m_miss,-0.005049832772527958,-0.005280725704995519,0.0002308929324675614
1552,1,e_miss,-0.0051548672421824334,-0.005280725704995519,0.000125858462813086
1552,1,both_miss,-0.0036050589383993534,-0.005280725704995519,0.001675666766596166
1552,2,correct,-0.004541850171699607,-0.004541850171699607,0.0
1552,2,m_miss,-0.00435436912362068,-0.004541850171699607,0.00018748104807892688
1552,2,e_miss,-0.00454168144106731,-0.004541850171699607,1.6873063229689428e-07
1552,2,both_miss,-0.004263991196846059,-0.004541850171699607,0.00027785897485354746
1553,0,correct,-0.005333289231790292,-0.005333289231790292,0.0
1553,0,m_miss,-0.005764530186649297,-0.005333289231790292,-0.00043124095485900463
1553,0,e_miss,-0.005293171312308078,-0.005333289231790292,4.011791948221443e-05
1553,0,both_miss,-0.008202184474983377,-0.005333289231790292,-0.0028688952431930844
1553,1,correct,-0.0071791159073638765,-0.0071791159073638765,0.0
1553,1,m_miss,-0.007578989418831891,-0.0071791159073638765,-0.0003998735114680149
1553,1,e_miss,-0.006737679894076527,-0.0071791159073638765,0.00044143601328734943
1553,1,both_miss,-0.00498987785837267,-0.0071791159073638765,0.0021892380489912065
1553,2,correct,-0.0051697097009990355,-0.0051697097009990355,0.0
1553,2,m_miss,-0.005183707788239758,-0.0051697097009990355,-1.3998087240722767e-05
1553,2,e_miss,-0.005054205883795194,-0.0051697097009990355,0.00011550381720384136
1553,2,both_miss,-0.004634687239173437,-0.0051697097009990355,0.0005350224618255982
1554,0,correct,-0.004518383187370039,-0.004518383187370039,0.0
1554,0,m_miss,-0.00437204828518727,-0.004518383187370039,0.0001463349021827683
1554,0,e_miss,-0.004445512621514153,-0.004518383187370039,7.287056585588564e-05
1554,0,both_miss,-0.007143589220981499,-0.004518383187370039,-0.0026252060336114606
1554,1,correct,-0.006175430150081248,-0.006175430150081248,0.0
1554,1,m_miss,-0.006940565712122198,-0.006175430150081248,-0.0007651355620409504
1554,1,e_miss,-0.005394330420209822,-0.006175430150081248,0.0007810997298714258
1554,1,both_miss,-0.0041749522648668776,-0.006175430150081248,0.00200047788521437
1554,2,correct,-0.004676448249182191,-0.004676448249182191,0.0
1554,2,m_miss,-0.004343620002989413,-0.004676448249182191,0.00033282824619277826
1554,2,e_miss,-0.004513074023884993,-0.004676448249182191,0.00016337422529719842
1554,2,both_miss,-0.0036108012970753663,-0.004676448249182191,0.0010656469521068248
1555,0,correct,-0.004562424327068328,-0.004562424327068328,0.0
1555,0,m_miss,-0.004340869415312998,-0.004562424327068328,0.00022155491175532976
1555,0,e_miss,-0.00445228934157922,-0.004562424327068328,0.0001101349854891083
1555,0,both_miss,-0.007019063510754237,-0.004562424327068328,-0.0024566391836859094
1555,1,correct,-0.005865119112093459,-0.005865119112093459,0.0
1555,1,m_miss,-0.005787221733411858,-0.005865119112093459,7.789737868160122e-05
1555,1,e_miss,-0.005565260705576329,-0.005865119112093459,0.0002998584065171299
1555,1,both_miss,-0.0039646689088024874,-0.005865119112093459,0.0019004502032909714
1555,2,correct,-0.004511283952998702,-0.004511283952998702,0.0
1555,2,m_miss,-0.004428402541031667,-0.004511283952998702,8.288141196703507e-05
1555,2,e_miss,-0.004379749760802317,-0.004511283952998702,0.00013153419219638553
1555,2,both_miss,-0.003821543064855298,-0.004511283952998702,0.0006897408881434042
1556,0,correct,-0.004409147220453599,-0.004409147220453599,0.0
1556,0,m_miss,-0.004749498123969822,-0.004409147220453599,-0.00034035090351622246
1556,0,e_miss,-0.004302728815450718,-0.004409147220453599,0.00010641840500288154
1556,0,both_miss,-0.006899847873297847,-0.004409147220453599,-0.0024907006528442476
1556,1,correct,-0.006186093272980767,-0.006186093272980767,0.0
1556,1,m_miss,-0.006675185954279117,-0.006186093272980767,-0.0004890926812983502
1556,1,e_miss,-0.005926251331124107,-0.006186093272980767,0.00025984194185665974
1556,1,both_miss,-0.003799482600136678,-0.006186093272980767,0.0023866106728440886
1556,2,correct,-0.004070763231067371,-0.004070763231067371,0.0
1556,2,m_miss,-0.003921118045108106,-0.004070763231067371,0.0001496451859592648
1556,2,e_miss,-0.0039409798886596,-0.004070763231067371,0.00012978334240777104
1556,2,both_miss,-0.003574806029515568,-0.004070763231067371,0.0004959572015518026
1557,0,correct,-0.005448232327635885,-0.005448232327635885,0.0
1557,0,m_miss,-0.005606682843107324,-0.005448232327635885,-0.00015845051547143905
1557,0,e_miss,-0.005337594160472626,-0.005448232327635885,0.0001106381671632595
1557,0,both_miss,-0.008234862745405002,-0.005448232327635885,-0.002786630417769117
1557,1,correct,-0.005871727611541376,-0.005871727611541376,0.0
1557,1,m_miss,-0.006036124098376787,-0.005871727611541376,-0.0001643964868354112
1557,1,e_miss,-0.005458270771929756,-0.005871727611541376,0.0004134568396116202
1557,1,both_miss,-0.003322680700169211,-0.005871727611541376,0.002549046911372165
1557,2,correct,-0.004772049138020175,-0.004772049138020175,0.0
1557,2,m_miss,-0.004737414253055236,-0.004772049138020175,3.4634884964938537e-05
1557,2,e_miss,-0.0046387939460452625,-0.004772049138020175,0.0001332551919749122
1557,2,both_miss,-0.004131357381191898,-0.004772049138020175,0.0006406917568282768
1558,0,correct,-0.004164356664685939,-0.004164356664685939,0.0
1558,0,m_miss,-0.004792468244760984,-0.004164356664685939,-0.0006281115800750451
1558,0,e_miss,-0.004060352792315719,-0.004164356664685939,0.00010400387237022041
1558,0,both_miss,-0.006630947058513721,-0.004164356664685939,-0.0024665903938277814
1558,1,correct,-0.00565562935041289,-0.00565562935041289,0.0
1558,1,m_miss,-0.0060766065551656695,-0.00565562935041289,-0.0004209772047527793
1558,1,e_miss,-0.005162052828880791,-0.00565562935041289,0.0004935765215320995
1558,1,both_miss,-0.0034460106043976446,-0.00565562935041289,0.0022096187460152457
1558,2,correct,-0.004189493218642652,-0.004189493218642652,0.0
1558,2,m_miss,-0.004307536438610042,-0.004189493218642652,-0.00011804321996739062
1558,2,e_miss,-0.00407777728624718,-0.004189493218642652,0.00011171593239547167
1558,2,both_miss,-0.004236779729823939,-0.004189493218642652,-4.7286511181287086e-05
1559,0,correct,-0.004974302779421573,-0.004974302779421573,0.0
1559,0,m_miss,-0.005195816131663319,-0.004974302779421573,-0.00022151335224174576
1559,0,e_miss,-0.004825909755113742,-0.004974302779421573,0.00014839302430783106
1559,0,both_miss,-0.0077676422855281315,-0.004974302779421573,-0.0027933395061065583
1559,1,correct,-0.006515356236465244,-0.006515356236465244,0.0
1559,1,m_miss,-0.006327115329584493,-0.006515356236465244,0.00018824090688075116
1559,1,e_miss,-0.005963152042469219,-0.006515356236465244,0.0005522041939960247
1559,1,both_miss,-0.0037671800467815736,-0.006515356236465244,0.0027481761896836704
1559,2,correct,-0.00509095364908801,-0.00509095364908801,0.0
1559,2,m_miss,-0.005307422046927976,-0.00509095364908801,-0.00021646839783996587
1559,2,e_miss,-0.004908518570889205,-0.00509095364908801,0.00018243507819880583
1559,2,both_miss,-0.0044714754802701396,-0.00509095364908801,0.0006194781688178708
1560,0,correct,-0.0041641172709659885,-0.0041641172709659885,0.0
1560,0,m_miss,-0.004236413372224813,-0.0041641172709659885,-7.229610125882458e-05
1560,0,e_miss,-0.0038545722791935104,-0.0041641172709659885,0.0003095449917724781
1560,0,both_miss,-0.006907282241751074,-0.0041641172709659885,-0.0027431649707850853
1560,1,correct,-0.005127373683092184,-0.005127373683092184,0.0
1560,1,m_miss,-0.005932787461521834,-0.005127373683092184,-0.0008054137784296502
1560,1,e_miss,-0.0049144216784801275,-0.005127373683092184,0.00021295200461205616
1560,1,both_miss,-0.003233295123390858,-0.005127373683092184,0.0018940785597013256
1560,2,correct,-0.004809895544881758,-0.004809895544881758,0.0
1560,2,m_miss,-0.004869730772511044,-0.004809895544881758,-5.983522762928548e-05
1560,2,e_miss,-0.004658739455877984,-0.004809895544881758,0.00015115608900377435
1560,2,both_miss,-0.004352283213172041,-0.004809895544881758,0.00045761233170971746
1561,0,correct,-0.004138429063413177,-0.004138429063413177,0.0
1561,0,m_miss,-0.004312353148965403,-0.004138429063413177,-0.00017392408555222567
1561,0,e_miss,-0.003828454576101978,-0.004138429063413177,0.0003099744873111994
1561,0,both_miss,-0.0072972077532853915,-0.004138429063413177,-0.003158778689872214
1561,1,correct,-0.005909762496060647,-0.005909762496060647,0.0
1561,1,m_miss,-0.005994476983006696,-0.005909762496060647,-8.471448694604908e-05
1561,1,e_miss,-0.005429933297671924,-0.005909762496060647,0.0004798291983887232
1561,1,both_miss,-0.003992577069184917,-0.005909762496060647,0.0019171854268757301
1561,2,correct,-0.004865762211303444,-0.004865762211303444,0.0
1561,2,m_miss,-0.004596679665027269,-0.004865762211303444,0.0002690825462761757
1561,2,e_miss,-0.004752377563146005,-0.004865762211303444,0.0001133846481574394
1561,2,both_miss,-0.003785455806454754,-0.004865762211303444,0.0010803064048486902
1562,0,correct,-0.005218051289516674,-0.005218051289516674,0.0
1562,0,m_miss,-0.005420237185674782,-0.005218051289516674,-0.00020218589615810748
1562,0,e_miss,-0.005031456088342876,-0.005218051289516674,0.00018659520117379844
1562,0,both_miss,-0.008052299921066888,-0.005218051289516674,-0.002834248631550214
1562,1,correct,-0.00687274618023232,-0.00687274618023232,0.0
1562,1,m_miss,-0.007158359528881431,-0.00687274618023232,-0.000285613348649111
1562,1,e_miss,-0.006478831141430456,-0.00687274618023232,0.0003939150388018644
1562,1,both_miss,-0.003717874592509989,-0.00687274618023232,0.0031548715877223314
1562,2,correct,-0.005856770312399432,-0.005856770312399432,0.0
1562,2,m_miss,-0.005642307732089297,-0.005856770312399432,0.00021446258031013448
1562,2,e_miss,-0.005611100257147445,-0.005856770312399432,0.00024567005525198693
1562,2,both_miss,-0.005103832761955584,-0.005856770312399432,0.000752937550443848
1563,0,correct,-0.0052513825982738035,-0.0052513825982738035,0.0
1563,0,m_miss,-0.005239744650488771,-0.0052513825982738035,1.1637947785032854e-05
1563,0,e_miss,-0.005140001259547657,-0.0052513825982738035,0.00011138133872614676
1563,0,both_miss,-0.007817139492089387,-0.0052513825982738035,-0.002565756893815584
1563,1,correct,-0.0065157843094784725,-0.0065157843094784725,0.0
1563,1,m_miss,-0.006974562230294416,-0.0065157843094784725,-0.0004587779208159431
1563,1,e_miss,-0.006086759363422164,-0.0065157843094784725,0.0004290249460563089
1563,1,both_miss,-0.003511473164776085,-0.0065157843094784725,0.0030043111447023876
1563,2,correct,-0.004547763145198716,-0.004547763145198716,0.0
1563,2,m_miss,-0.004441620617182279,-0.004547763145198716,0.00010614252801643704
1563,2,e_miss,-0.004468909631230223,-0.004547763145198716,7.885351396849302e-05
1563,2,both_miss,-0.0036240049599734953,-0.004547763145198716,0.0009237581852252204
1564,0,correct,-0.004301722985661122,-0.004301722985661122,0.0
1564,0,m_miss,-0.004314952377021909,-0.004301722985661122,-1.3229391360786678e-05
1564,0,e_miss,-0.004136393953792984,-0.004301722985661122,0.00016532903186813799
1564,0,both_miss,-0.007129552025671484,-0.004301722985661122,-0.002827829040010362
1564,1,correct,-0.006225020726577439,-0.006225020726577439,0.0
1564,1,m_miss,-0.006772554769168269,-0.006225020726577439,-0.0005475340425908299
1564,1,e_miss,-0.005711274310276128,-0.006225020726577439,0.000513746416301311
1564,1,both_miss,-0.003405612390273796,-0.006225020726577439,0.002819408336303643
1564,2,correct,-0.004477197279163331,-0.004477197279163331,0.0
1564,2,m_miss,-0.0042991969943375575,-0.004477197279163331,0.00017800028482577342
1564,2,e_miss,-0.004385938619321205,-0.004477197279163331,9.12586598421257e-05
1564,2,both_miss,-0.0037488833069755346,-0.004477197279163331,0.0007283139721877964
1565,0,correct,-0.005026052698303001,-0.005026052698303001,0.0
1565,0,m_miss,-0.004780170379939848,-0.005026052698303001,0.0002458823183631529
1565,0,e_miss,-0.0047631469027240286,-0.005026052698303001,0.0002629057955789724
1565,0,both_miss,-0.0073059955986807925,-0.005026052698303001,-0.0022799429003777915
1565,1,correct,-0.006228081604968499,-0.006228081604968499,0.0
1565,1,m_miss,-0.006167422651722187,-0.006228081604968499,6.065895324631164e-05
1565,1,e_miss,-0.005840365090423727,-0.006228081604968499,0.000387716514544772
1565,1,both_miss,-0.0039301046102781624,-0.006228081604968499,0.0022979769946903364
1565,2,correct,-0.004749383378617056,-0.004749383378617056,0.0
1565,2,m_miss,-0.004529138983302214,-0.004749383378617056,0.00022024439531484214
1565,2,e_miss,-0.0045677764077793085,-0.004749383378617056,0.00018160697083774782
1565,2,both_miss,-0.004009057777160576,-0.004749383378617056,0.0007403256014564801
1566,0,correct,-0.0045804665560304995,-0.0045804665560304995,0.0
1566,0,m_miss,-0.005050098547455383,-0.0045804665560304995,-0.0004696319914248839
1566,0,e_miss,-0.004403189800510462,-0.0045804665560304995,0.00017727675552003767
1566,0,both_miss,-0.007196949610798082,-0.0045804665560304995,-0.002616483054767582
1566,1,correct,-0.006108737414095011,-0.006108737414095011,0.0
1566,1,m_miss,-0.006014927703864712,-0.006108737414095011,9.38097102302993e-05
1566,1,e_miss,-0.00576079362021438,-0.006108737414095011,0.00034794379388063124
1566,1,both_miss,-0.004129484315687436,-0.006108737414095011,0.001979253098407575
1566,2,correct,-0.004465635992507866,-0.004465635992507866,0.0
1566,2,m_miss,-0.004369697478911711,-0.004465635992507866,9.59385135961546e-05
1566,2,e_miss,-0.004317113785848819,-0.004465635992507866,0.00014852220665904654
1566,2,both_miss,-0.003926410946075606,-0.004465635992507866,0.0005392250464322599
1567,0,correct,-0.005416256719808908,-0.005416256719808908,0.0
1567,0,m_miss,-0.005446407788494387,-0.005416256719808908,-3.0151068685479142e-05
1567,0,e_miss,-0.0053208936884417395,-0.005416256719808908,9.536303136716863e-05
1567,0,both_miss,-0.007930338897999763,-0.005416256719808908,-0.0025140821781908552
1567,1,correct,-0.0064048476791544505,-0.0064048476791544505,0.0
1567,1,m_miss,-0.0066834239762499905,-0.0064048476791544505,-0.00027857629709554
1567,1,e_miss,-0.006205885886436867,-0.0064048476791544505,0.00019896179271758352
1567,1,both_miss,-0.0048008086635928475,-0.0064048476791544505,0.001604039015561603
1567,2,correct,-0.005043142868916064,-0.005043142868916064,0.0
1567,2,m_miss,-0.004893056339523727,-0.005043142868916064,0.00015008652939233705
1567,2,e_miss,-0.0048502299012052495,-0.005043142868916064,0.0001929129677108142
1567,2,both_miss,-0.004113149407236709,-0.005043142868916064,0.000929993461679355
1568,0,correct,-0.004992597658011339,-0.004992597658011339,0.0
1568,0,m_miss,-0.0051010349015077365,-0.004992597658011339,-0.00010843724349639781
1568,0,e_miss,-0.004541712639102304,-0.004992597658011339,0.00045088501890903476
1568,0,both_miss,-0.007743775313254629,-0.004992597658011339,-0.0027511776552432907
1568,1,correct,-0.005848236041546746,-0.005848236041546746,0.0
1568,1,m_miss,-0.006148345810799535,-0.005848236041546746,-0.00030010976925278886
1568,1,e_miss,-0.005357685757953283,-0.005848236041546746,0.0004905502835934631
1568,1,both_miss,-0.002733640790446679,-0.005848236041546746,0.003114595251100067
1568,2,correct,-0.005091177495801682,-0.005091177495801682,0.0
1568,2,m_miss,-0.005679696373337266,-0.005091177495801682,-0.0005885188775355838
1568,2,e_miss,-0.004883645600936102,-0.005091177495801682,0.00020753189486558046
1568,2,both_miss,-0.004673711577858607,-0.005091177495801682,0.0004174659179430754
1569,0,correct,-0.0043674492701305185,-0.0043674492701305185,0.0
1569,0,m_miss,-0.004691567391805933,-0.0043674492701305185,-0.0003241181216754145
1569,0,e_miss,-0.004271890094266257,-0.0043674492701305185,9.555917586426179e-05
1569,0,both_miss,-0.007078411879178659,-0.0043674492701305185,-0.002710962609048141
1569,1,correct,-0.005831025311701335,-0.005831025311701335,0.0
1569,1,m_miss,-0.006118030211198779,-0.005831025311701335,-0.00028700489949744397
1569,1,e_miss,-0.005535616553207571,-0.005831025311701335,0.00029540875849376393
1569,1,both_miss,-0.004342545590356285,-0.005831025311701335,0.0014884797213450497
1569,2,correct,-0.0046729681421281135,-0.0046729681421281135,0.0
1569,2,m_miss,-0.004758059078265314,-0.0046729681421281135,-8.509093613720022e-05
1569,2,e_miss,-0.0045373172871056985,-0.0046729681421281135,0.00013565085502241503
1569,2,both_miss,-0.003947113010608115,-0.0046729681421281135,0.000725855131519999
1570,0,correct,-0.0045258526264883815,-0.0045258526264883815,0.0
1570,0,m_miss,-0.004859001110469601,-0.0045258526264883815,-0.0003331484839812198
1570,0,e_miss,-0.004371056323514623,-0.0045258526264883815,0.0001547963029737585
1570,0,both_miss,-0.007066045692997531,-0.0045258526264883815,-0.0025401930665091494
1570,1,correct,-0.00488643531450128,-0.00488643531450128,0.0
1570,1,m_miss,-0.0048010752076025134,-0.00488643531450128,8.536010689876635e-05
1570,1,e_miss,-0.004392126197646062,-0.00488643531450128,0.0004943091168552174
1570,1,both_miss,-0.002233489771601677,-0.00488643531450128,0.0026529455428996027
1570,2,correct,-0.0042220216515914556,-0.0042220216515914556,0.0
1570,2,m_miss,-0.004344102594385691,-0.0042220216515914556,-0.00012208094279423515
1570,2,e_miss,-0.004046372697185329,-0.0042220216515914556,0.00017564895440612665
1570,2,both_miss,-0.0041949537642378,-0.0042220216515914556,2.7067887353655375e-05
1571,0,correct,-0.004308776495292781,-0.004308776495292781,0.0
1571,0,m_miss,-0.004672385165058471,-0.004308776495292781,-0.0003636086697656896
1571,0,e_miss,-0.004227846511344552,-0.004308776495292781,8.092998394822887e-05
1571,0,both_miss,-0.007261326570399804,-0.004308776495292781,-0.002952550075107023
1571,1,correct,-0.006301847031851867,-0.006301847031851867,0.0
1571,1,m_miss,-0.00677759107480889,-0.006301847031851867,-0.0004757440429570235
1571,1,e_miss,-0.005820840394005301,-0.006301847031851867,0.00048100663784656546
1571,1,both_miss,-0.0037223502193807897,-0.006301847031851867,0.002579496812471077
1571,2,correct,-0.004198749781704765,-0.004198749781704765,0.0
1571,2,m_miss,-0.004160784279451502,-0.004198749781704765,3.796550225326333e-05
1571,2,e_miss,-0.004037957289800906,-0.004198749781704765,0.00016079249190385867
1571,2,both_miss,-0.003701816596576461,-0.004198749781704765,0.0004969331851283039
1572,0,correct,-0.0047060998530909235,-0.0047060998530909235,0.0
1572,0,m_miss,-0.0052353535456609425,-0.0047060998530909235,-0.0005292536925700191
1572,0,e_miss,-0.004627819407851812,-0.0047060998530909235,7.828044523911122e-05
1572,0,both_miss,-0.007623552164949055,-0.0047060998530909235,-0.0029174523118581314
1572,1,correct,-0.005836365983953297,-0.005836365983953297,0.0
1572,1,m_miss,-0.00567129746822054,-0.005836365983953297,0.00016506851573275683
1572,1,e_miss,-0.005502770126978746,-0.005836365983953297,0.0003335958569745511
1572,1,both_miss,-0.003140674818955588,-0.005836365983953297,0.002695691164997709
1572,2,correct,-0.004661277614106626,-0.004661277614106626,0.0
1572,2,m_miss,-0.004598255611849426,-0.004661277614106626,6.302200225719989e-05
1572,2,e_miss,-0.004534460378349876,-0.004661277614106626,0.00012681723575674961
1572,2,both_miss,-0.003944783884481666,-0.004661277614106626,0.0007164937296249597
1573,0,correct,-0.00442778347965391,-0.00442778347965391,0.0
1573,0,m_miss,-0.005111998688718677,-0.00442778347965391,-0.0006842152090647674
1573,0,e_miss,-0.004161882022497634,-0.00442778347965391,0.0002659014571562753
1573,0,both_miss,-0.007060666731841056,-0.00442778347965391,-0.002632883252187146
1573,1,correct,-0.005680694748138767,-0.005680694748138767,0.0
1573,1,m_miss,-0.006313931979441596,-0.005680694748138767,-0.0006332372313028285
1573,1,e_miss,-0.005476369506975274,-0.005680694748138767,0.00020432524116349281
1573,1,both_miss,-0.0038065761715939863,-0.005680694748138767,0.0018741185765447808
1573,2,correct,-0.004874213328541624,-0.004874213328541624,0.0
1573,2,m_miss,-0.005127555757310381,-0.004874213328541624,-0.00025334242876875676
1573,2,e_miss,-0.004709025159878887,-0.004874213328541624,0.0001651881686627367
1573,2,both_miss,-0.004080731427261137,-0.004874213328541624,0.0007934819012804873
1574,0,correct,-0.004408700623395191,-0.004408700623395191,0.0
1574,0,m_miss,-0.004775365373447389,-0.004408700623395191,-0.0003666647500521975
1574,0,e_miss,-0.00417368441671891,-0.004408700623395191,0.00023501620667628134
1574,0,both_miss,-0.007711314416853082,-0.004408700623395191,-0.003302613793457891
1574,1,correct,-0.004981758282478257,-0.004981758282478257,0.0
1574,1,m_miss,-0.004898485158359554,-0.004981758282478257,8.327312411870319e-05
1574,1,e_miss,-0.004601847175003721,-0.004981758282478257,0.00037991110747453635
1574,1,both_miss,-0.002703680029761647,-0.004981758282478257,0.00227807825271661
1574,2,correct,-0.004436587089827386,-0.004436587089827386,0.0
1574,2,m_miss,-0.004766891781862676,-0.004436587089827386,-0.0003303046920352902
1574,2,e_miss,-0.004276282466272985,-0.004436587089827386,0.00016030462355440082
1574,2,both_miss,-0.003410598634502069,-0.004436587089827386,0.0010259884553253168
1575,0,correct,-0.0034310557915080055,-0.0034310557915080055,0.0
1575,0,m_miss,-0.003529650363138644,-0.0034310557915080055,-9.859457163063868e-05
1575,0,e_miss,-0.0033726963614017507,-0.0034310557915080055,5.835943010625488e-05
1575,0,both_miss,-0.0066508556910443205,-0.0034310557915080055,-0.003219799899536315
1575,1,correct,-0.005329404827976844,-0.005329404827976844,0.0
1575,1,m_miss,-0.005314416028815414,-0.005329404827976844,1.4988799161429374e-05
1575,1,e_miss,-0.005084564166626215,-0.005329404827976844,0.0002448406613506284
1575,1,both_miss,-0.0029120477242812904,-0.005329404827976844,0.002417357103695553
1575,2,correct,-0.004569924745036579,-0.004569924745036579,0.0
1575,2,m_miss,-0.004412064291688933,-0.004569924745036579,0.000157860453347646
1575,2,e_miss,-0.004250969068363514,-0.004569924745036579,0.0003189556766730649
1575,2,both_miss,-0.0037137147167005777,-0.004569924745036579,0.0008562100283360011
1576,0,correct,-0.004708476289039816,-0.004708476289039816,0.0
1576,0,m_miss,-0.004675042062916317,-0.004708476289039816,3.3434226123498986e-05
1576,0,e_miss,-0.004512013990709006,-0.004708476289039816,0.00019646229833081025
1576,0,both_miss,-0.007657282146908524,-0.004708476289039816,-0.002948805857868708
1576,1,correct,-0.005986787498409638,-0.005986787498409638,0.0
1576,1,m_miss,-0.006487531041922031,-0.005986787498409638,-0.0005007435435123936
1576,1,e_miss,-0.005703326295897563,-0.005986787498409638,0.0002834612025120744
1576,1,both_miss,-0.003939070524055112,-0.005986787498409638,0.0020477169743545257
1576,2,correct,-0.004762109003853059,-0.004762109003853059,0.0
1576,2,m_miss,-0.0048874985761904535,-0.004762109003853059,-0.00012538957233739455
